additives_tags,brands,carbohydrates_100g,categories,countries,ecoscore_grade,energy_100g,fat_100g,fiber_100g,ingredients_text,labels,manufacturing_places,nutriscore_grade,origins,packaging,packaging_tags,product_name,proteins_100g,salt_100g,saturated-fat_100g,stores,sugars_100g
[],Tsingtao,2.2,"Boissons, Boissons alcoolisées, Bières, Lagers, Bières chinoises","Frankreich, Schweiz, Germany",c,192.0,2.2,,"eau, malt d'_orge_, riz, houblon","Déconseillé à certaines catégories de personnes, Non recommandé aux femmes enceintes",Chine,not-applicable,Chine,"Capsule en métal, Green dot, fr:Bouteille en verre verte avec relief","['en:capsule-en-metal', 'en:green-dot', 'fr:bouteille-en-verre-verte-avec-relief']",Bier Tsingtao,0.6,0.0,0.51,"Magasins U,Carrefour Market, carrefour.fr, Leclerc",0.6
"['en:e322', 'en:e322i', 'en:e340', 'en:e414', 'en:e415', 'en:e551', 'en:e951']",Options,59.0,"Beverages,Cocoa and its products,Cocoa and chocolate powders,Instant beverages,Chocolate powders","France,United Kingdom",d,1536.0,7.3,,"milk  permeate powder, fat-reduced cocoa powder (21%), sugar, thickeners (acacia gum, xanthan gum), belgian chocolate (7%) (sugar, cocoa mass, fat-reduced cocoa powder, flavouring), dried glucose syrup, skimmed milk powder, coconut oil, whole milk powder, salt, emulsifier (soy lecithin), sweetener aspartame), anti-caking agent (e551), flavouring, stabiliser (e340),",No gluten,,b,,"en:mixed plastic-sleeve, en:pet-pot, en:pet-cap","['en:mixed-plastic-sleeve', 'en:pet-cap', 'en:pet-pot']",Belgian Choc,8.9,2.6,4.8,,52.0
[],Pellini,0.3,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Cafés","France, Italy, Germany",unknown,4.0,0.0,,,,,b,,,[],Arabica,0.2,0.0,0.0,,0.0
[],Lauretana,0.0,"Boissons,Eaux,Eaux de sources,Eaux minérales,Eaux minérales naturelles",Italie,not-applicable,0.0,0.0,,"university of turin department of molecular biotechnology health sciences acou aurele 14 mg/l 15.2 ps/cm 6.3 1.0 mg/l fixed residue at 180°c electrical conductivity spec, at 20°c ph at 20°c lone sodium nat 9.1°c 0.55 4.0mg/ water temperature at source total hardness in french degrees carbon dioxide at source substances dissolved in a liter of water lone bicarbonate hco5 lore calcium catt lone sulphate so4 lone chloride cl ion nitrate no3 lone magnesium mg lone potassium k silica sio2 5.0 mg/l 1.5 mg/ 12mg/ 0.37 mg/l 2.3 mg/ 0.42mg/ 0.19mg/ 45 mg/ ra responsible for the analysis: prof, claudio baiocchi classification: minimally mineralized turin, 20 december 2015 aut, dec, min, sanità n, 861 del 19/04/1960",,,a,,Bottiglia pet,['it:bottiglia-pet'],Acqua naturale Lauretana,0.0,0.00022,0.0,,0.0
"['en:e300', 'en:e330', 'en:e950', 'en:e955']",Juver,5.6,"Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages, Juices and nectars, Artificially sweetened beverages, Fruit nectars, Orange nectars, en:orange-juices","France,Réunion,Spain",a,105.0,0.1,0.1,"Zumo de naranja a partir de concentrado (50%), aqua, acidulante (ácido cítrico), antioxidante (ácido L-ascórbico), edulcorantes (Sucralosa, Acesulfame-K), aroma natural,","FSC, FSC Mixto, Sin azúcares añadidos, Con edulcorantes, Recicla-amarillo",,c,,Brick,['en:brick'],Disfruta light naranja,0.4,0.01,0.0,,4.2
[],Yosoy,8.5,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena","Francia,Jordania,España",a,201.0,0.7,0.7,"Agua, avena (14%)","Sin gluten, Ecológico, Ecológico UE, Kosher, Consejo Catalán de la Producción Agraria Ecológica, ES-ECO-019-CT, Agricultura UE, FSC, FSC Mixto, Punto Verde, Sin azúcares añadidos, Sin aditivos, Sin lactosa, Sin leche, Unión Ortodoxa Kosher",España,b,"España,Norte de Europa","Tetra Pak,en:Brick,en:Cardboard,Cartón mixto","['en:tetra-pak', 'en:brick', 'en:cardboard', 'es:carton-mixto']",Bebida de avena,1.6,0.03,0.1,Eroski,5.5
[],Hacendado,9.9,"Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages, Juices and nectars, Fruit juices, Non-alcoholic beverages, Orange juices, Squeezed juices, Squeezed orange juices",Spain,c,184.0,0.1,,"umo of orange ' and wlaminta, g, rite in vitamin c par au nutritional ineormacion",,,e,,es:Producto,['es:producto'],,0.7,0.0,0.0,"Mercadona,Hacendado",9.3
[],Hacendado,4.5,"Alimentos y bebidas de origen vegetal, Bebidas, Bebidas de origen vegetal, Zumos y néctares",en:Spain,unknown,92.0,0.1,,,"Sin gluten, Sin azúcares añadidos",,d,,,[],Jumo de frutas multivitaminas,0.4,0.0,0.0,Mercadona,4.0
[],Hacendado,10.2,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Bebidas de origen vegetal, Bebidas a base de frutas, Zumos y néctares, Zumos de frutas, Zumos de piña, Zumos exprimidos refrigerados, Zumos de piña exprimidos refrigerados",Spain,e,195.0,0.1,0.2,100% Zumo de piña exprimido,"Sin gluten, Vegetariano, Vegano","Picanya,Valencia (provincia),Comunidad Valenciana,España",c,,"Refrigerated,es:Pasteurizado,Tetra Brik","['en:multilayer-composite', 'en:tetra-pak', 'en:refrigerated', 'en:tetra-brik', 'es:pasteurizado']",Zumo de piña seleccion,0.4,0.0,0.0,"Mercadona,Hacendado",10.2
[],Maxwell House,0.0,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Boissons chaudes, Cafés, Boissons instantanées, Dosettes, Cafés décaféinés, Cafés solubles, Cafés en dosettes, Cafés en poudre décaféinés","Frankreich,Französisch-Polynesien,Schweiz",e,0.0,0.0,,Café soluble décaféiné lyophilisé,,,unknown,,,[],Qualité filtre décaféiné,0.0,0.0,0.0,"Auchan,carrefour.fr",0.0
"['en:e101', 'en:e150a', 'en:e290', 'en:e330', 'en:e500', 'en:e504']",Red Bull,11.0,Bevande zuccherate,France,unknown,195.0,0.0,,"Acqua, Saccarosio, Glucosio, Acidificante (Acido Citrico), Anidride Carbonica, Taurina (0,4%), Correttori di Acidità (Carbonati di Sodio, Carbonati di Magnesio), Caffeina (0,03%) tamine (Niacina, Acido Pantotenico, B6, B12), Coloranti (Caramello Semplice, Riboflavine",,,e,,,,,0.0,0.1,0.0,,11.0
"['en:e101', 'en:e101i', 'en:e150', 'en:e330', 'en:e331', 'en:e504', 'en:e504i']",Red Bull,11.0,"Boissons, Boissons gazeuses, Boissons gazeuses sans jus de fruit, Boissons énergisantes, Boissons gazeuses sucrées sans jus de fruit, Boissons avec sucre ajouté","Belgique,France",not-applicable,195.0,0.0,0.0,"Eau gazéifiée, saccharose, glucose, correcteurs d'acidité (citrates de sodium, carbonate de magnésium), acidifiant (acide citrique), taurine (0,4 %), caféine (0,03 %), inositol, vitamines (niacine, acide pantothénique, B6, B12), arômes, colorants (caramel, riboflavine).",Point Vert,,e,,"Métal,Métaux recyclables,Aluminium,Canette","['en:metal', 'en:recyclable-metals', 'en:aluminium', 'en:can', 'en:drink-can']",Energy Drink,0.0,0.1,0.0,"Auchan,Magasins U,carrefour.fr",11.0
"['en:e296', 'en:e300', 'en:e330', 'en:e960']",Cappy,7.9,"Растителни храни и напитки, Напитки, Растителни напитки, Плодови напитки, en:Still fruit soft drinks, en:Still fruit soft drink with sugar and with 10-50% of fruit juice",France,c,598.0,0.0,,"вода, пюре от праскова от концентрат 20%, фруктозо-глюкозен сироп, парченца праскова 2%, стабилизатор: пектини, киселини (лимонена киселина, ябълчна киселина), антиоксидант: аскорбинова киселина, подсладител: стевиол  гликозиди, ароматизанти, оцветител: каротини",Зелена точка,,e,,"en:Plastic, PET","['en:plastic', 'en:pet-polyethylene-terephthalate']",Cappy Pulpy с Парченца Праскова,0.0,0.01,0.0,,7.9
[],Ferrarelle S.P.A,,"Boissons, Eaux, Eaux de sources, Eaux minérales, Eaux minérales naturelles","Francia,Italia",not-applicable,,,,,,,a,,"Bottiglia,Bottiglia pet","['en:bottle', 'it:bottiglia-pet']",Danone Vitasnella Water,,0.009398,,lidl,
['en:e300'],Solevita,12.1,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Nectars de fruits, Nectars de banane",France,b,218.0,0.5,0.3,"Eau, purée de banane, jus de banane à base de concentré, sucre, jus de citron concentré, antioxydant : acide ascorbique, Agiter avant d'ouvrir,",,,e,,Bouteille,['en:bottle'],Nectar de banane,0.3,0.01,0.1,,11.8
"['en:e300', 'en:e330', 'en:e331', 'en:e331iii']","Fuze Tea,Fuse Tea",4.5,"Getränke, Getränke mit Süßstoff, Teegetränke, Eistees","Франция,Германия,Казахстан",c,81.0,0.0,,"вода, сахар, регуляторы кислотности (лимонная кислота, цитрат натрия 3-замещенный), экстракт зеленого чая (0,15%), ароматизаторы, антиоксидант (аскорбиновая кислота), экстракт мяты (0,02%), концентрированный сок лайма (0,1% в виде восстановленного сока), подсластитель (стевиолгликозиды).","Ohne Konservierungsstoffe, EAC",,d,,"Пластик,PET 1 - Полиэтилентерефталат","['en:plastic', 'en:pet-1-polyethylene-terephthalate']",FuzeTea,0.0,0.0,0.0,,4.5
[],Hacendado,54.5,"Beverages, Dairies, Dried products, Milks, Dried products to be rehydrated, Dehydrated beverages, Milk powders, en:skimmed-milks",Spain,e,1516.0,1.0,,leche en polvo desnatada,,Asturias,unknown,Spain,Bag,['en:bag'],Leche en polvo desnatada,32.5,1.3,0.7,Mercadona,54.5
[],Krombacher,2.4,"Getränke, Alkoholische Getränke, Biere",en:Germany,c,159.0,0.0,,"Wasser, Gerstenmalz, Hopfen, Hopfenextrakt.",,,not-applicable,,Dose,['en:can'],German Krombacher Pils,0.0,0.0,0.0,,0.0
[],Jacobs,,Lösliche Kaffees,Deutschland,e,,,,"Löslicher Bohnenkaffee, gefriergetrocknet","Hergestellt in Deutschland,Grüner Punkt",,unknown,,Glas,['en:glass'],Jacobs Gold löslich,,,,,
[],"Carrefour Bio,Carrefour,Les Celliers Associés",11.0,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Boissons sans alcool, Boissons sans sucre ajouté, Jus de pomme, Jus de fruits pur jus, Jus de pommes pur jus",France,a,187.0,0.0,,Jus de pomme issu de l'agriculture biologique,"Bio, Végétarien, Bio européen, Végétalien, FR-BIO-10, Sans sucre ajouté, Nutriscore, AB Agriculture Biologique",,c,France,"en:glass-bottle, en:aluminium-lid","['en:aluminium-lid', 'en:glass-bottle']",Jus de pomme de France Bio,0.0,0.0,0.0,"Carrefour,carrefour.fr",10.0
[],Komvida,2.55,"Bebidas,Comidas fermentadas,Bebidas fermentadas,Bebidas de té,Té kombucha,Bebidas azucaradas","Francia,España",c,42.0,0.13,0.0,"agua, azúcar de caña ecológica, té ecológico, cultivo de kombucha (simbiosis de microorganismos y levaduras), jengibre y limón ecológicos,","Sin gluten,Ecológico,Vegetariano,Vegano,Sin lactosa,Sin pasteurizar",,c,UE/No UE,Vidrio,['en:glass'],Organic kombucha Ginger & lemon,0.3,0.013,0.1,,1.85
[],Innocent,9.4,en:fruit-juices,en:FR,d,180.0,0.5,1.1,Oranges pressées et mangue mixée.,,,e,,,,Orange & mangue,0.7,0.01,0.1,,8.4
['en:e330'],"Nestlé, Vittel",1.5,"Boissons, Eaux, Eaux aromatisées",France,not-applicable,30.0,0.0,0.0,"Eau minérale naturelle VITTEL, eau, sucre de canne liquide*, acidifiant: acide citrique, arôme naturel citron-citron vert. * issu de l'argiculture biologique.","Bio, Bio européen, Fabriqué en France, AB Agriculture Biologique",,c,,"Bouteille, Bouteille en plastique","['en:bottle', 'fr:bouteille-en-plastique']",VITTEL UP eau aromatisée Citron & Citron vert BIO 50cl,0.0,0.0,0.0,,1.5
[],la tisanière,0.0,"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Infusions, en:Aliments et boissons à base de végétaux, en:Boissons, en:Boissons chaudes, en:Boissons à base de végétaux, en:Infusions minceur, en:Tisanes de plantes mélangées",France,a,4.0,0.0,,"De la menthe poivrée (43%), de la cannelle* (27%), du guarana* (17%), de la réglisse* (9%) et de l'arôme naturel (5%). *","Bio, Bio européen, Agriculture non UE, Agriculture UE, Agriculture UE/Non UE, Arômes naturels, PL-EKO-01, AB Agriculture Biologique",,b,,Carton,['en:cardboard'],La tisane brûle graisse,0.0,0.0,0.0,"Cora, carrefour.fr",0.0
['en:e141'],U,10.0,"Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages, fr:Jus de fruits et de légumes pasteurisé, en:fruit-juices","France,France",d,201.0,0.5,1.1,"Jus et purée de pomme 68%, purée de mangue 10%, purée de potiron 7%, purée de brocoli 6%, purée de banane 5%, purée de kale 3%, jus de citron 1%, colorant: E 141.",Triman,,c,,"Bouteille en plastiquede, Bouteille plastique","['fr:bouteille-en-plastiquede', 'fr:bouteille-plastique']",Jus de fruits et légumes Se mettre au vert,0.8,0.01,0.1,"hyper u, Magasins U",9.7
[],Volvic,3.6,"Plant-based foods and beverages, Beverages, Plant-based beverages, en:green-teas",en:FR,b,67.0,0.5,,"Cette infusion de thé met en oeuvre du thé vertissu de plantations vérifiées Rainforest Alliance:ce label Rainforest Alliance Vérifié signifie que les producteurs adoptent des pratiques agricoles plus durables pour aider à protéger les forêts, les rivières, les sols et la vie sauvage tout en bénéficiant aux populations locales. Pour en savoir plus : https://www.rainforest-alliance.org/lang/fr",Sans additifs,,d,,Bouteille plastique,['fr:bouteille-plastique'],Volvic thé vert,0.5,0.01,0.0,,3.6
[],Santal,11.0,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits",en:RO,e,205.0,0.1,,,,,c,,,,Santal arance rosse di Sicilia,0.2,0.005,0.0,,11.0
[],innocent,10.0,"Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages, Juices and nectars, Fruit juices, Non-alcoholic beverages","France,Royaume-Uni",e,172.0,0.0,0.37,"Apple juice - 66%, coconut water - 18%, white grape juice, white guava puree - 5%, passion fruit juice, spirulina extract - 0.8%, lime juice - 0.7%, vitamins (B1, B2, B3, B6 & E)","Pasteurized, Vitamin B1 source, Vitamin B6 source, Vitamin C source, Vitamin E source, Vitamin B2 source, Vitamin B3 source",,c,,Pet-bottle,['en:pet-bottle'],Bolt from the Blue,0.0,0.0,0.0,Tesco,9.3
[],Hacendado,5.2,"Beverages, Dairies, Dairy drinks, en:drinkable-yogurts",España,e,197.0,1.4,,,,,e,,,[],Cuidacol fresa 0%,3.3,0.1,0.1,,5.0
[],Hacendado,,"Alimentos y bebidas de origen vegetal,Bebidas,Bebidas para tomar calientes,Bebidas de origen vegetal,Tés,Tés verdes,en:Bebidas de origen vegetal",España,b,,,,Té verde en polvo 100 %.,Punto Verde,"Kissa Tea GmbH,Austria",b,,,[],Té Matcha,,,,Mercadona,
"['en:e150a', 'en:e150d', 'en:e338']",Coca-Cola,10.6,"Drycker, Kolsyrade Drycker, Läsk, en:Colas, en:Sweetened beverages","France,Sweden",not-applicable,180.0,0.0,,"Kolsyrat vatten, socker, färgämne (sockerkulör (E150d)), surhetsreglerande medel (E338), naturliga aromer (inkl koffein).",,"Sweden,Sverige",e,,"Metal,Recyclable Metals,Aluminium,Drink can","['en:metal', 'en:recyclable-metals', 'en:aluminium', 'en:can', 'en:drink-can']",Coca Cola,0.0,0.0,0.0,ICA,10.6
[],Dia,4.1,"Bebidas, Lácteos, Comidas fermentadas, Productos fermentados de la leche, Bebida lácteas, Bebidas fermentadas, Bebidas de leche fermentada, Kéfir",España,unknown,243.0,3.28,,"Leche de vaca pasterizada (3,2% MG), fermentos lácticos","Punto Verde, Sin colorantes",,e,,,[],Kéfir natural,3.1,0.13,1.9,,4.1
[],Lipton,0.5,"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés, Thés verts",en:fr,a,17.0,0.0,,"Ingrédients thé vert¹ˉ², menthe verte¹ (6,6%), arôme naturel de menthe. ¹Ingrédients issus de l'agriculture biologique. ²Certifié Rainforest Alliance.","Bio, Bio européen, Agriculture non UE, Agriculture UE, Agriculture UE/Non UE, Point Vert, PEFC, PL-EKO-03, Rainforest Alliance, AB Agriculture Biologique",,c,,"Sachet, Boîte, Film, Enveloppage","['en:bag', 'en:box', 'en:film', 'en:wrapper']",Lipton Thé Vert Bio Marrakech Mint 20 Sachets Mousseline,0.5,0.0,0.0,carrefour.fr,0.5
"['en:e296', 'en:e300', 'en:e330', 'en:e414']","Tropico,Coca-Cola Company",10.0,"Boissons, Boissons avec sucre ajouté, Boisson rafraîchissante aux jus de fruits",France,unknown,172.0,0.0,0.0,"Eau de source, jus de fruits à base de concentrés 12,4% (orange 11,4% ananas 1%), sucre, acidifiants: acide citrique, acide malique, extraits d'orange, arômes, antioxydant: acide ascorbique, stabilisant: gomme arabique,","Point Vert, Sans conservateurs",,e,,"Plastique, PET - Polytéréphtalate d'éthylène, Bouchon en plastique, Bouteille en plastique","['en:plastic', 'en:pet-polyethylene-terephthalate', 'fr:bouchon-en-plastique', 'fr:bouteille-en-plastique']",Tropico,0.0,0.0,0.0,carrefour.fr,10.0
['en:e440'],"Actimel,Danone",13.0,"Beverages, Dairies, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Dairy drinks, Fermented dairy desserts, Fermented drinks, Fermented milk drinks, Yogurts, Drinkable yogurts",United Kingdom,e,334.0,1.5,0.0,"Yogurt (_milk_), Skimmed _milk_, Sugar/Liquid sugar (sucrose: 9%), Fruit juice from concentrate (2.1%) (pineapple, peach, orange, strawberry), Dextrose, _Milk_ mineral concentrate, Stabilisers (modified tapioca starch, pectin), Natural flavouring, Lactobacillus casei (L. casei Danone), Vitamins (B6, D).","Vegetarian, No artificial flavors, No preservatives, Green Dot, No colorings, Vitamin B6 source, Vitamin D source",United Kingdom,e,,"Plastic, HDPE - High-density polyethylene, Card-sleeve, Foil-lid, Hdpe-bottle","['en:plastic', 'en:hdpe-high-density-polyethylene', 'en:card-sleeve', 'en:foil-lid', 'en:hdpe-bottle']",Multifruit x 8,2.8,0.1,1.0,Tesco,13.0
[],Solevita,9.1,"Aliments et boissons à base de végétaux, Boissons, Surgelés, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus d'orange, Jus de fruits pur jus, Jus d'orange pur jus",France,c,184.0,0.2,,Jus d'orange avec pulpe 100%.,,,c,,,[],Jus d'orange,0.7,0.01,0.1,,9.1
[],Lord Nelson,0.5,en:Beverages,"France, Germany",unknown,8.0,0.5,,20x* Lord Nelson VII INFOREST PEOPLE FRÜCHTETEE BERRYLICIOUS ALLIANCE FRÜCHTETEE AROMATISIERT MIT ROTE FRÜCHTE-GESCHMACK NATURE 76% Kräuter und Früchte AN Ressourcen schone verantwortlicher verpack,"en:Sustainable farming, UTZ Certified",,unknown,,,,,0.5,,0.1,,0.5
['en:e330'],Teisseire,82.0,"Boissons, Sirops, Sirops aromatisés, Sirops de grenadine, Boissons avec sucre ajouté",France,b,1407.0,0.0,,"Sucre, sirop de glucose-fructose, eau, jus de fruits à base de concentrés 11% (fruits rouges 8.4% (cassis 3%, sureau 2.5%, groseille 1.6%, framboise 1.3%), citron)), acidifiant(E330), arômes naturels","Sans arômes artificiels, Sans conservateurs, Metal recycles forever, Sans colorants, Triman",,unknown,,,[],Sirop de fruits Grenadine,0.0,0.0,0.0,carrefour.fr,81.0
,Quezac,,"Boissons, Boissons gazeuses, Eaux, Eaux de sources, Eaux minérales, Eaux gazeuses, Eaux minérales naturelles, Eaux minérales gazeuses, Eau minérale naturelle gazéifiée",en:fr,not-applicable,,,,,,,a,,"Bouchon en plastique, Bouteille en plastique","['fr:bouchon-en-plastique', 'fr:bouteille-en-plastique']",Quézac Intense,,0.0,,"carrefour.fr,Casino,Leclerc",
